"CD_MATCH","NB_NUMERO","ID_JOUEUR","NB_TIR_ATTAQUE","NB_BUT_ATTAQUE","PCT_BUT_ATTAQUE","NB_POTEAU_ATTAQUE","PCT_POTEAU_ATTAQUE","NB_HORS_CADRE_ATTAQUE","PCT_HORS_CADRE_ATTAQUE","NB_TIR_ARRETES_ATTAQUE","PCT_TIR_ARRETES_ATTAQUE","NB_TIR_CONTRES_PAR_ADVERSAIRE_ATTAQUE","PCT_TIR_CONTRES_PAR_ADVERSAIRE_ATTAQUE","NB_TIR_ATTAQUE_BUT_VIDE","PCT_TIR_ATTAQUE_BUT_VIDE","NB_BUT_ATTAQUE_BUT_VIDE","PCT_BUT_ATTAQUE_BUT_VIDE","NB_POTEAU_ATTAQUE_BUT_VIDE","PCT_POTEAU_ATTAQUE_BUT_VIDE","NB_HORS_CADRE_ATTAQUE_BUT_VIDE","PCT_HORS_CADRE_ATTAQUE_BUT_VIDE","NB_TIR_ALL","NB_BUT_ALL","PCT_BUT_ALL","NB_POTEAU_ALL","PCT_POTEAU_ALL","NB_HORS_CADRE_ALL","PCT_HORS_CADRE_ALL","NB_TIR_ARRETES_ALL","PCT_TIR_ARRETES_ALL","PCT_ARRETS_ALL","NB_TIR_7M","NB_BUT_7M","PCT_BUT_7M","NB_POTEAU_7M","PCT_POTEAU_7M","NB_HORS_CADRE_7M","PCT_HORS_CADRE_7M","NB_TIR_ARRETES_7M","PCT_TIR_ARRETES_7M","PCT_ARRETS_7M","NB_TIR_JEU","NB_BUT_JEU","PCT_BUT_JEU","NB_POTEAU_JEU","PCT_POTEAU_JEU","NB_HORS_CADRE_JEU","PCT_HORS_CADRE_JEU","NB_TIR_ARRETES_JEU","PCT_TIR_ARRETES_JEU","PCT_ARRETS_JEU","NB_TIR_ATTAQUE_PLACEE","NB_BUT_ATTAQUE_PLACEE","PCT_BUT_ATTAQUE_PLACEE","NB_POTEAU_ATTAQUE_PLACEE","PCT_POTEAU_ATTAQUE_PLACEE","NB_HORS_CADRE_ATTAQUE_PLACEE","PCT_HORS_CADRE_ATTAQUE_PLACEE","NB_TIR_ARRETES_ATTAQUE_PLACEE","PCT_TIR_ARRETES_ATTAQUE_PLACEE","PCT_ARRETS_ATTAQUE_PLACEE","NB_TIR_CONTRE_ATTAQUE","NB_BUT_CONTRE_ATTAQUE","PCT_BUT_CONTRE_ATTAQUE","NB_POTEAU_CONTRE_ATTAQUE","PCT_POTEAU_CONTRE_ATTAQUE","NB_HORS_CADRE_CONTRE_ATTAQUE","PCT_HORS_CADRE_CONTRE_ATTAQUE","NB_TIR_ARRETES_CONTRE_ATTAQUE","PCT_TIR_ARRETES_CONTRE_ATTAQUE","PCT_ARRETS_CONTRE_ATTAQUE","NB_PDB_ATTAQUE","NB_BALLON_SORTI_ATTAQUE","PCT_BALLON_SORTI_ATTAQUE","NB_INTERCEPTION_ATTAQUE","PCT_INTERCEPTION_ATTAQUE","NB_PASSE_INCOMPLETE_ATTAQUE","PCT_PASSE_INCOMPLETE_ATTAQUE","NB_INTERCEPTION_DEFENSE","NB_FAUTE_DEFENSE","NB_2_MINUTES_DEFENSE","PCT_2_MINUTES_DEFENSE","NB_CARTON_JAUNE_DEFENSE","PCT_CARTON_JAUNE_DEFENSE","NB_CARTON_ROUGE_DEFENSE","PCT_CARTON_ROUGE_DEFENSE","NB_CARTON_BLEU_DEFENSE","NB_FAUTE_ATTAQUE","NB_2_MINUTES_ATTAQUE","PCT_2_MINUTES_ATTAQUE","NB_CARTON_JAUNE_ATTAQUE","PCT_CARTON_JAUNE_ATTAQUE","NB_CARTON_ROUGE_ATTAQUE","PCT_CARTON_ROUGE_ATTAQUE","NB_CARTON_BLEU_ATTAQUE","PCT_CARTON_BLEU_ATTAQUE","NB_PASSE_DEC","NB_HPI","NB_HPI_GOAL","NB_HPI_AUTRE","FG_SCHWENKER","TS_INSERT","TS_UPDATE"
FR-1-H_32_29_5690,"23","19850528_ROBIN_MICKAEL_FR-1-H_32_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,15,12,0.8,0,0.0,0,0.0,3,0.2,0.2,0,0,,0,,0,,0,,,15,12,0.8,0,0.0,0,0.0,3,0.2,3.3,14,11,0.8,0,0.0,0,0.0,3,0.2,3.3,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,1,94,89,105,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5690,"12","19900101_PARDIN_WESLEY_FR-1-H_32_FR_PAUC_13100",,,,,,,,,,,,,,,,,,,,39,21,0.5,3,0.1,3,0.1,12,0.3,0.4,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,37,19,0.5,3,0.1,3,0.1,12,0.3,12.6,32,15,0.5,3,0.1,3,0.1,11,0.3,11.7,5,4,0.8,0,0.0,0,0.0,1,0.2,1.3,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,135,135,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5690,"1","19960315_SOYEZ_DYLAN_FR-1-H_32_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,35,19,0.5,0,0.0,2,0.1,14,0.4,0.4,3,2,0.7,0,0.0,0,0.0,1,0.3,1.5,32,17,0.5,0,0.0,2,0.1,13,0.4,13.8,30,15,0.5,0,0.0,2,0.1,13,0.4,13.9,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,155,155,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5690,"20","19970416_HANSEN_ANDERS_LYNGE_FR-1-H_32_FR_PAUC_13100",,,,,,,,,,,,,,,,,,,,7,6,0.9,1,0.1,0,0.0,0,0.0,0.0,2,1,0.5,1,0.5,0,0.0,0,0.0,0.0,5,5,1.0,0,0.0,0,0.0,0,0.0,0.0,4,4,1.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,84,84,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5691,"1","19860225_TABARAND_ARNAUD_FR-1-H_32_FR_IPHB_13806",1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,23,16,0.7,1,0.0,2,0.1,4,0.2,0.2,0,0,,0,,0,,0,,,23,16,0.7,1,0.0,2,0.1,4,0.2,4.3,18,13,0.7,0,0.0,2,0.1,3,0.2,3.2,5,3,0.6,1,0.2,0,0.0,1,0.2,1.3,0,0,,0,,0,,0,0,0,,0,,0,,0,0.0,0,,0,,0,,0,,,80,86,94,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5691,"16","19911203_BONNEFOI_KEVIN_FR-1-H_32_FR_MHB_34000",1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,43,24,0.6,2,0.0,2,0.0,15,0.3,0.4,2,1,0.5,0,0.0,0,0.0,1,0.5,2.0,41,23,0.6,2,0.0,2,0.0,14,0.3,14.6,35,18,0.5,2,0.1,2,0.1,13,0.4,13.7,6,5,0.8,0,0.0,0,0.0,1,0.2,1.2,0,0,,0,,0,,1,0,0,,0,,0,,0,0.0,0,,0,,0,,0,,,144,150,94,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5691,"70","19970313_GAUDIN_CLEMENT_FR-1-H_32_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,29,18,0.6,0,0.0,0,0.0,11,0.4,0.4,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,27,16,0.6,0,0.0,0,0.0,11,0.4,11.7,19,10,0.5,0,0.0,0,0.0,9,0.5,9.9,8,6,0.8,0,0.0,0,0.0,2,0.3,2.3,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,1,145,140,105,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5691,"99","20001214_BOLZINGER_CHARLES_FR-1-H_32_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,95,95,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5692,"12","19811226_GENTY_YANN_FR-1-H_32_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,16,5,0.3,5,0.3,1,0.1,5,0.3,0.5,0,0,,0,,0,,0,,,16,5,0.3,5,0.3,1,0.1,5,0.3,6.0,15,5,0.3,5,0.3,1,0.1,4,0.3,4.8,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,,,,,,1,0,0,,0,,0,,0,,,,,,,,,,1,135,128,107,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5692,"1","19861216_GERARD_VINCENT_FR-1-H_32_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,33,20,0.6,1,0.0,3,0.1,9,0.3,0.3,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,32,19,0.6,1,0.0,3,0.1,9,0.3,9.5,27,14,0.5,1,0.0,3,0.1,9,0.3,9.6,5,5,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,1,121,114,107,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5692,"16","19870318_SUNJIC_MATE_FR-1-H_32_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,49,32,0.7,2,0.0,0,0.0,15,0.3,0.3,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,48,31,0.6,2,0.0,0,0.0,15,0.3,15.5,35,21,0.6,2,0.1,0,0.0,12,0.3,12.6,13,10,0.8,0,0.0,0,0.0,3,0.2,3.3,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,2,149,139,110,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5692,"23","19990324_KOUASSI_JEAN-EMMANUEL_FR-1-H_32_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,,0,,0,,0,,,0,0,,0,,0,,0,,,0,0,,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,94,94,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5693,"16","19970310_NIELSEN_EMIL_FR-1-H_32_FR_HBCN_44200",1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,49,22,0.4,6,0.1,1,0.0,20,0.4,0.5,6,3,0.5,1,0.2,0,0.0,2,0.3,2.7,43,19,0.4,5,0.1,1,0.0,18,0.4,18.9,39,15,0.4,5,0.1,1,0.0,18,0.5,19.2,4,4,1.0,0,0.0,0,0.0,0,0.0,0.0,1,0,0.0,1,1.0,0,0.0,1,0,0,,0,,0,,0,0.0,0,,0,,0,,0,,2,181,184,97,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5693,"95","19990514_PIERRE_RUBENS_FR-1-H_32_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,51,28,0.5,5,0.1,4,0.1,13,0.3,0.3,5,3,0.6,0,0.0,0,0.0,2,0.4,2.7,46,25,0.5,5,0.1,4,0.1,11,0.2,11.4,35,15,0.4,4,0.1,4,0.1,11,0.3,11.7,11,10,0.9,1,0.1,0,0.0,0,0.0,0.0,,,,,,,,1,0,0,,0,,0,,0,,,,,,,,,,1,126,121,105,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5693,"30","20000517_COLLELUORI_ANDREA_FR-1-H_32_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5693,"16","20030207_HAMMOUMA_YANI_FR-1-H_32_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,2,1,0.5,0,0.0,1,0.5,0,0.0,0.0,2,1,0.5,0,0.0,1,0.5,0,0.0,0.0,0,0,,0,,0,,0,,,0,0,,0,,0,,0,,,0,0,,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,98,98,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5694,"1","19840211_GRAHOVAC_NEBOJSA_FR-1-H_32_FR_CCMHB_28000",,,,,,,,,,,,,,,,,,,,28,20,0.7,0,0.0,2,0.1,6,0.2,0.2,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,25,17,0.7,0,0.0,2,0.1,6,0.2,6.4,22,14,0.6,0,0.0,2,0.1,6,0.3,6.4,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,2,103,93,110,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5694,"16","19850315_POPESCU_MIHAI_FR-1-H_32_FR_SRVHB_83700",,,,,,,,,,,,,,,,,,,,19,14,0.7,1,0.1,0,0.0,4,0.2,0.2,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,17,12,0.7,1,0.1,0,0.0,4,0.2,4.3,13,8,0.6,1,0.1,0,0.0,4,0.3,4.5,4,4,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,95,95,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5694,"16","19920623_SONNE-HANSEN_KIM_FR-1-H_32_FR_CCMHB_28000",,,,,,,,,,,,,,,,,,,,16,12,0.8,0,0.0,0,0.0,4,0.3,0.3,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,13,9,0.7,0,0.0,0,0.0,4,0.3,4.4,12,8,0.7,0,0.0,0,0.0,4,0.3,4.5,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,1,0,0,,0,,0,,0,,,,,,,,,,,98,98,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5694,"12","19930422_DEMAILLE_ALEXANDRE_FR-1-H_32_FR_SRVHB_83700",,,,,,,,,,,,,,,,,,,,28,18,0.6,0,0.0,3,0.1,7,0.3,0.3,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,27,17,0.6,0,0.0,3,0.1,7,0.3,7.4,24,14,0.6,0,0.0,3,0.1,7,0.3,7.5,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,107,107,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5695,"1","19840220_GRAMS_OLEG_FR-1-H_32_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,10,4,0.4,1,0.1,1,0.1,4,0.4,0.5,1,0,0.0,0,0.0,0,0.0,1,1.0,,9,4,0.4,1,0.1,1,0.1,3,0.3,3.8,8,3,0.4,1,0.1,1,0.1,3,0.4,4.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,121,121,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5695,"89","19890106_DE_ALMEIDA_CESAR_FR-1-H_32_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,28,18,0.6,1,0.0,1,0.0,8,0.3,0.3,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,25,15,0.6,1,0.0,1,0.0,8,0.3,8.5,23,14,0.6,0,0.0,1,0.0,8,0.3,8.6,2,1,0.5,1,0.5,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,111,111,100,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5695,"1","19900812_LETTENS_JEF_FR-1-H_32_FR_FTHB_31000",1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,14,10,0.7,1,0.1,1,0.1,2,0.1,0.2,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,13,9,0.7,1,0.1,1,0.1,2,0.2,2.2,13,9,0.7,1,0.1,1,0.1,2,0.2,2.2,0,0,,0,,0,,0,,,0,0,,0,,0,,0,0,0,,0,,0,,0,0.0,0,,0,,0,,0,,,93,88,105,1,"2021-06-29 15:34:04",
FR-1-H_32_29_5695,"34","19950220_BELLAHCENE_SAMIR_FR-1-H_32_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,35,21,0.6,3,0.1,2,0.1,9,0.3,0.3,3,2,0.7,0,0.0,0,0.0,1,0.3,1.5,32,19,0.6,3,0.1,2,0.1,8,0.3,8.4,26,14,0.5,2,0.1,2,0.1,8,0.3,8.6,6,5,0.8,1,0.2,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,111,111,100,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5696,"16","19870318_SUNJIC_MATE_FR-1-H_32_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,40,23,0.6,3,0.1,0,0.0,14,0.4,0.4,3,2,0.7,0,0.0,0,0.0,1,0.3,1.5,37,21,0.6,3,0.1,0,0.0,13,0.4,13.6,31,16,0.5,3,0.1,0,0.0,12,0.4,12.8,6,5,0.8,0,0.0,0,0.0,1,0.2,1.2,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,1,145,140,105,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5696,"64","19921030_ZAPONSEK_ROK_FR-1-H_32_FR_PAUC_13100",,,,,,,,,,,,,,,,,,,,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,,0,,0,,0,,,0,0,,0,,0,,0,,,0,0,,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,98,98,100,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5696,"32","19960831_MESTRIC_SANDRO_FR-1-H_32_FR_PAUC_13100",1,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,,0,,0,,44,24,0.5,2,0.0,6,0.1,12,0.3,0.3,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,42,22,0.5,2,0.0,6,0.1,12,0.3,12.5,36,17,0.5,2,0.1,6,0.2,11,0.3,11.6,4,3,0.8,0,0.0,0,0.0,1,0.3,1.3,0,0,,0,,0,,0,0,0,,0,,0,,0,0.0,0,,0,,0,,0,,2,135,129,106,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5696,"23","19990324_KOUASSI_JEAN-EMMANUEL_FR-1-H_32_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,,0,,0,,0,,,0,0,,0,,0,,0,,,0,0,,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,94,94,100,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5697,"1","19840211_GRAHOVAC_NEBOJSA_FR-1-H_32_FR_CCMHB_28000",0,0,,0,,0,,0,,0,,0,,0,,0,,0,,19,11,0.6,2,0.1,0,0.0,6,0.3,0.4,2,1,0.5,1,0.5,0,0.0,0,0.0,0.0,17,10,0.6,1,0.1,0,0.0,6,0.4,6.6,15,8,0.5,1,0.1,0,0.0,6,0.4,6.8,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,1,0,0.0,1,1.0,0,0.0,0,0,0,,0,,0,,0,0.0,0,,0,,0,,0,,1,114,116,98,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5697,"89","19890106_DE_ALMEIDA_CESAR_FR-1-H_32_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,17,10,0.6,1,0.1,1,0.1,5,0.3,0.3,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,15,8,0.5,1,0.1,1,0.1,5,0.3,5.6,13,6,0.5,1,0.1,1,0.1,5,0.4,5.8,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,111,111,100,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5697,"1","19900812_LETTENS_JEF_FR-1-H_32_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,21,15,0.7,0,0.0,2,0.1,4,0.2,0.2,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,20,14,0.7,0,0.0,2,0.1,4,0.2,4.3,19,13,0.7,0,0.0,2,0.1,4,0.2,4.3,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,87,87,100,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5697,"16","19920623_SONNE-HANSEN_KIM_FR-1-H_32_FR_CCMHB_28000",,,,,,,,,,,,,,,,,,,,22,16,0.7,1,0.0,1,0.0,4,0.2,0.2,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,20,14,0.7,1,0.1,1,0.1,4,0.2,4.3,17,11,0.6,1,0.1,1,0.1,4,0.2,4.4,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,91,91,100,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5698,"23","19850528_ROBIN_MICKAEL_FR-1-H_32_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,5,,,,,,3,,0.4,,1,,,,,,0,,0.0,,4,,,,,,3,,0.4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_32_30_5698,"01","19931119_PORTNER_NIKOLA_FR-1-H_32_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,21,,,,,,18,,0.5,,3,,,,,,0,,0.0,,18,,,,,,18,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,1,,,,0,"2021-03-01 19:23:18",
FR-1-H_32_30_5698,"01","19960315_SOYEZ_DYLAN_FR-1-H_32_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,18,,,,,,9,,0.3,,3,,,,,,0,,0.0,,15,,,,,,9,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_32_30_5698,"31","19961204_MEYER_JULIEN_FR-1-H_32_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,2,,,,,,0,,0.0,,2,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_32_30_5699,"1","19840220_GRAMS_OLEG_FR-1-H_32_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,30,17,0.6,3,0.1,1,0.0,9,0.3,0.3,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,29,16,0.6,3,0.1,1,0.0,9,0.3,9.6,25,12,0.5,3,0.1,1,0.0,9,0.4,9.8,4,4,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,0,120,120,100,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5699,"32","19921030_ZAPONSEK_ROK_FR-1-H_32_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,9,9,1.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,8,8,1.0,0,0.0,0,0.0,0,0.0,0.0,7,7,1.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,1,80,75,105,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5699,"1","19930524_BAZNIK_JOZE_FR-1-H_32_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,34,23,0.7,0,0.0,3,0.1,8,0.2,0.3,4,4,1.0,0,0.0,0,0.0,0,0.0,0.0,30,19,0.6,0,0.0,3,0.1,8,0.3,8.4,28,17,0.6,0,0.0,3,0.1,8,0.3,8.5,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,1,97,92,105,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5699,"34","19950220_BELLAHCENE_SAMIR_FR-1-H_32_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,16,12,0.8,0,0.0,3,0.2,1,0.1,0.1,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,15,11,0.7,0,0.0,3,0.2,1,0.1,1.1,14,10,0.7,0,0.0,3,0.2,1,0.1,1.1,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,76,76,100,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5700,"1","19840113_IDRISSI_YASSINE_FR-1-H_32_FR_LHB_87000",,,,,,,,,,,,,,,,,,,,40,27,0.7,1,0.0,1,0.0,11,0.3,0.3,6,5,0.8,0,0.0,0,0.0,1,0.2,1.2,34,22,0.6,1,0.0,1,0.0,10,0.3,10.5,31,19,0.6,1,0.0,1,0.0,10,0.3,10.5,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,2,125,115,110,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5700,"1","19840202_DUMOULIN_CYRIL_FR-1-H_32_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,20,15,0.8,2,0.1,1,0.1,2,0.1,0.1,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,18,13,0.7,2,0.1,1,0.1,2,0.1,2.2,16,11,0.7,2,0.1,1,0.1,2,0.1,2.2,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,71,71,100,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5700,"16","19920706_SERDAREVIC_DENIS_FR-1-H_32_FR_LHB_87000",,,,,,,,,,,,,,,,,,,,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,95,95,100,1,"2021-06-29 15:34:04",
FR-1-H_32_30_5700,"16","19970310_NIELSEN_EMIL_FR-1-H_32_FR_HBCN_44200",1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,21,17,0.8,0,0.0,0,0.0,4,0.2,0.2,2,2,1.0,0,0.0,0,0.0,0,0.0,0.0,19,15,0.8,0,0.0,0,0.0,4,0.2,4.3,16,12,0.8,0,0.0,0,0.0,4,0.3,4.3,3,3,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,,0,,0,,0,0,0,,0,,0,,0,0.0,0,,0,,0,,0,,,89,84,105,1,"2021-06-29 15:34:04",
